"term_id","langs","country","term","type","code_lang","hl","gl","Collection date","Result number","Link","domain","top-level domain","link_type","link_accessibility","site_type","content_producer","How recent is the information?","What is the author background?","Are there major scientific errors in the link?","How accurate is the scientific content presented in the link?","Jargon score","Are the following sources available in the link? (mark all that apply)","agg_sci_qual","agg_sci_qual_norm","ndcg"
"52","Swahili","Dodoma,Dodoma Region,Tanzania","Mabadiliko","Novel Science and Technology Issues","sw","sw","tz","4.12.2022",7,"https://www.bbc.com/swahili/topics/cpzd4z7v609t","www.bbc.com","bbc.com",1,1,5,11,4,1,2,3,3,"3,5,6,7",9,4.5,0.872046837583127
"52","Swahili","Dodoma,Dodoma Region,Tanzania","Mabadiliko","Novel Science and Technology Issues","sw","sw","tz","4.12.2022",12,"https://www.meteo.go.tz/uploads/weathers/forecast/sw/1649852535-Mwelekeo%20wa%20Mvua%20za%20Masika%202022.pdf","www.meteo.go.tz","meteo.go.tz",1,1,1,1,4,1,2,3,3,"1",8,4.5,0.872046837583127
"52","Swahili","Nairobi,Nairobi County,Kenya","Mabadiliko","Novel Science and Technology Issues","sw","sw","ke","4.12.2022",15,"https://twitter.com/anitamsabeni","twitter.com","twitter.com",1,3,5,14,3,3,2,3,3,"3,5,6,7",8,3.5,0.945543929903244
"53","Swahili","Nairobi,Nairobi County,Kenya","Utapiamlo","Socio-Scientific Issues","sw","sw","ke","4.12.2022",1,"https://en.bab.la/dictionary/swahili-english/utapiamlo","en.bab.la","bab.la",1,1,1,10,1,1,2,3,3,"3",6,3,0.913238212593421
"53","Swahili","Dodoma,Dodoma Region,Tanzania","Utapiamlo","Socio-Scientific Issues","sw","sw","tz","4.12.2022",2,"https://news.un.org/sw/tags/utapiamlo","news.un.org","un.org",1,1,5,4,4,1,2,3,3,"3,5,6,7",10,5,1
"53","Swahili","Nairobi,Nairobi County,Kenya","Utapiamlo","Socio-Scientific Issues","sw","sw","ke","4.12.2022",3,"https://sw.hesperian.org/hhg/New_Where_There_Is_No_Doctor:Utapiamlo","sw.hesperian.org","hesperian.org",1,1,1,8,4,2,2,3,3,"3,6,7",9.5,5,0.913238212593421
"53","Swahili","Nairobi,Nairobi County,Kenya","Utapiamlo","Socio-Scientific Issues","sw","sw","ke","4.12.2022",4,"https://m.facebook.com/BBCHabanaHaba/photos/utapiamlo-ni-nini-unasababishwa-na-nini-na-hali-ya-utapiamlo-nchini-tanzania-iko/638066722925103/","m.facebook.com","facebook.com",1,1,5,14,3,3,2,3,3,"3,5,6,7",9,4,0.913238212593421
"53","Swahili","Nairobi,Nairobi County,Kenya","Utapiamlo","Socio-Scientific Issues","sw","sw","ke","4.12.2022",8,"https://www.translate.com/dictionary/swahili-english/utapiamlo-17893380","www.translate.com","translate.com",1,1,1,10,1,3,2,3,3,NA,8,4,0.913238212593421
"53","Swahili","Dodoma,Dodoma Region,Tanzania","Utapiamlo","Socio-Scientific Issues","sw","sw","tz","4.12.2022",8,"https://www.vaticannews.va/sw/world/news/2022-10/unicef-somalia-mtoto-1-kila-dakika-analazwa-kwa-utapiamlo-mbaya.html","www.vaticannews.va","vaticannews.va",1,1,5,11,4,1,2,3,3,"3,5,6,7",9,4.5,1
"54","Swahili","Nairobi,Nairobi County,Kenya","Usalama wa chakula","Socio-Scientific Issues","sw","sw","ke","4.12.2022",1,"https://news.un.org/sw/story/2022/06/1145842","news.un.org","un.org",1,1,5,4,1,3,2,3,3,"3,5,6,7",10,4.5,0.962483353598371
"54","Swahili","Nairobi,Nairobi County,Kenya","Usalama wa chakula","Socio-Scientific Issues","sw","sw","ke","4.12.2022",2,"https://news.un.org/sw/tags/usalama-wa-chakula","news.un.org","un.org",1,1,5,4,4,3,2,3,3,"3,5,6,7",11,5.5,0.962483353598371
"54","Swahili","Nairobi,Nairobi County,Kenya","Usalama wa chakula","Socio-Scientific Issues","sw","sw","ke","4.12.2022",3,"https://www.ajol.info/index.php/kcl/article/view/90658","www.ajol.info","ajol.info",1,1,1,11,3,3,2,3,3,"3,5,6,7",9,4,0.962483353598371
"54","Swahili","Nairobi,Nairobi County,Kenya","Usalama wa chakula","Socio-Scientific Issues","sw","sw","ke","4.12.2022",5,"https://www.youtube.com/watch?v=WgG8AJJvXtc","www.youtube.com","youtube.com",3,1,3,11,3,3,2,3,3,"3,5,6,7",9,4,0.962483353598371
"54","Swahili","Dodoma,Dodoma Region,Tanzania","Usalama wa chakula","Socio-Scientific Issues","sw","sw","tz","4.12.2022",5,"https://www.vaticannews.va/sw/world/news/2020-07/mashirika-umoja-mataifa-taarifa-hali-usalama-chakula-lishe-2019.html","www.vaticannews.va","vaticannews.va",1,1,5,11,4,1,2,3,3,"3,5,6,7",9,4.5,0.990501769099518
"54","Swahili","Dodoma,Dodoma Region,Tanzania","Usalama wa chakula","Socio-Scientific Issues","sw","sw","tz","4.12.2022",6,"https://www.dw.com/sw/tabia-nchi-na-usalama-wa-chakula-tanzania/av-62536941","www.dw.com","dw.com",1,1,5,11,4,2,2,3,3,"3,5,6",9.5,4.75,0.990501769099518
"54","Swahili","Nairobi,Nairobi County,Kenya","Usalama wa chakula","Socio-Scientific Issues","sw","sw","ke","4.12.2022",6,"https://www.youtube.com/watch?v=yCxRocy9xvI","www.youtube.com","youtube.com",3,1,3,5,4,3,2,3,1,"3,5",8,4.25,0.962483353598371
"54","Swahili","Nairobi,Nairobi County,Kenya","Usalama wa chakula","Socio-Scientific Issues","sw","sw","ke","4.12.2022",10,"https://www.standardmedia.co.ke/ktnhome/video/watch/2000169362/kilimo-bora-swala-la-usalama-wa-chakula-nchini-kenya","www.standardmedia.co.ke","standardmedia.co.ke",1,1,5,11,4,3,2,3,3,"3,5,6,7",10,5,0.962483353598371
